time,reward,position,velocity,acceleration,action,Q_value,td_error
12.30181360244751,2.946896356258825,-0.308,0.85198761,-0.051222443,-8.881784197001252e-16,0.5599103076891767,2.946896356258825
12.622471570968628,3.8644972827591766,-0.288,0.70046173,-0.07436058,-0.6500000000000015,0.7342544837242435,3.8644972827591766
12.859616756439209,4.194145032798986,-0.272,0.45564812000000005,-0.071907173,-1.0000000000000018,0.7968875562318074,4.194145032798986
13.437968015670776,3.3807997377307832,-0.34,0.18762472,-0.132944916,0.5499999999999996,0.33807997377307836,3.3807997377307832
13.673999071121216,-16.439999999999998,-0.848,-1.0,-0.221331558,0.95,-3.1235999999999997,16.439999999999998
13.86710810661316,-18.72,-0.924,-1.0,-0.014733526,0.6999999999999997,-3.5568,18.72
14.018154621124268,-15.24,-0.808,-0.89539497,0.252684235,0.8499999999999999,-2.8956,15.24
14.232497215270996,0.9140382787887502,-0.684,-0.30894886,0.359707611,0.5499999999999996,0.17366727296986256,0.9140382787887502
14.360495805740356,2.2053845775167837,-0.408,0.61260956,0.42184652699999997,0.4499999999999995,0.22053845775167838,2.2053845775167837
14.896709203720093,4.988116360940264,-0.2,1.0,0.460403503,-0.9500000000000017,7.620588012885666,2.9249685021615575
15.519042730331421,-0.2707847878680114,0.792,1.0,0.299737549,0.7999999999999998,-0.05144910969492217,0.2707847878680114
15.86243200302124,-15.120000000000001,0.804,1.0,-0.463665039,0.049999999999999156,-2.8728000000000007,15.120000000000001
16.269858360290527,-18.6,0.92,0.82482826,-0.072191063,1.0,-1.8600000000000003,18.6
16.718530654907227,-16.68,0.856,0.29086401,-0.139969131,-0.10000000000000098,-3.1692,16.68
16.869373083114624,-19.080000000000002,0.936,0.2473929,0.019009029,-0.2500000000000011,-3.6252000000000004,19.080000000000002
17.38503646850586,-19.439999999999998,0.948,0.266478,0.011320385,1.0,-1.944,19.439999999999998
17.471118450164795,-17.64,0.888,-0.044019579999999996,-0.055739449,1.0,-1.7640000000000002,17.64
17.900503635406494,-18.0,0.9,-0.041700970000000004,-0.020085976,-8.881784197001252e-16,-1.8,18.0
18.327464818954468,-18.84,0.928,0.04322507,0.026529688,1.0,-1.8840000000000001,18.84
18.71383309364319,-18.24,0.908,0.020908350000000003,-0.034603508,0.0999999999999992,-3.4655999999999993,18.24
18.93005347251892,-18.84,0.928,-0.0096867,0.01120004,-0.2500000000000011,-3.5796,18.84
19.40076184272766,-19.319999999999997,0.944,0.06269095,0.029868538,0.95,-3.6708,19.319999999999997
19.486931085586548,-17.88,0.896,-0.07320668999999999,-0.048023815,0.95,-1.788,17.88
19.786513328552246,-18.12,0.904,-0.08041105,-0.023379959,0.3499999999999994,-1.8120000000000003,18.12
20.066924571990967,-18.36,0.912,-0.03935086,0.012353270999999999,0.8999999999999999,-1.836,18.36
20.537814617156982,-18.36,0.912,0.00319819,0.008005629,-0.30000000000000115,-1.836,18.36
21.03125786781311,-19.319999999999997,0.944,0.0516007,0.035319561,0.8999999999999999,-1.9319999999999997,19.319999999999997
21.310016870498657,-17.04,0.868,-0.13491716,-0.059770203,0.3499999999999994,-1.704,17.04
21.632500648498535,-18.12,0.904,-0.051243550000000006,0.0306889,1.0,-12.1955810849724,7.314097425960002
21.78276824951172,-18.24,0.908,0.026868089999999997,0.009851067,0.8499999999999999,-1.8239999999999998,18.24
22.14758610725403,-18.24,0.908,0.01544044,-0.00336342,0.049999999999999156,-3.4655999999999993,18.24
22.48865795135498,-18.6,0.92,0.024376920000000003,0.010725044000000001,0.7999999999999998,-1.8600000000000003,18.6
22.596763849258423,-18.36,0.912,0.03651785,-0.022920973,0.7499999999999998,-1.836,18.36
22.747589111328125,-18.12,0.904,-0.00643411,-0.033110591999999994,0.8499999999999999,-1.8120000000000003,18.12
23.06984043121338,-18.24,0.908,-0.0229724,-0.016849654999999998,0.1999999999999993,-1.8239999999999998,18.24
23.369474172592163,-18.6,0.92,-0.009219070000000001,0.011259311999999999,0.7999999999999998,-3.5340000000000007,18.6
23.648675680160522,-18.48,0.916,0.02444582,-0.003035749,0.3499999999999994,-1.848,18.48
23.884971141815186,-18.36,0.912,-0.01758512,-0.007720928,0.7499999999999998,-3.4884000000000004,18.36
23.99023938179016,-18.48,0.916,0.00474559,0.005084282,0.6999999999999997,-3.5112000000000005,18.48
24.07634139060974,-18.24,0.908,-0.00822468,-0.006738092,0.6999999999999997,-3.4655999999999993,18.24
24.635873079299927,-18.24,0.908,-0.01645677,-0.007996444,-0.7000000000000015,-1.8239999999999998,18.24
24.97880744934082,-19.679999999999996,0.956,0.10804846,0.040232086,0.049999999999999156,-1.9679999999999997,19.679999999999996
25.386136054992676,-15.120000000000001,0.804,-0.20270962,-0.16190727200000002,1.0,-2.8728000000000007,15.120000000000001
25.793415307998657,0.5326418174379821,0.668,-0.67942368,-0.047479458,0.14999999999999925,0.05326418174379821,0.5326418174379821
25.98674702644348,-15.479999999999997,0.816,-0.12013335,0.221176041,0.39999999999999947,-1.5479999999999998,15.479999999999997
26.265135765075684,-18.36,0.912,0.34393867,0.220817169,0.95,-1.836,18.36
26.37260389328003,-17.04,0.868,0.32288113,-0.029808499999999998,0.8999999999999999,-3.2375999999999996,17.04
26.56535506248474,-17.64,0.888,0.26607357,-0.040078560000000006,0.6499999999999997,-1.7640000000000002,17.64
26.73735284805298,-18.0,0.9,0.24298651,-0.017097187000000003,0.8499999999999999,-3.42,18.0
26.8658549785614,-18.12,0.904,0.20435214999999998,-0.020959623,0.95,-1.8120000000000003,18.12
26.973047733306885,-18.24,0.908,0.18026499,-0.019806324,1.0,-1.8239999999999998,18.24
27.102205991744995,-18.12,0.904,0.14965303,-0.02613381,0.8999999999999999,-3.4428,18.12
27.20826268196106,-17.88,0.896,0.09940391999999999,-0.035460636000000004,0.8499999999999999,-3.3971999999999998,17.88
27.830300331115723,-18.0,0.9,0.07200771,-0.026928591,-0.8500000000000016,-3.42,18.0
28.432456731796265,-19.799999999999997,0.96,0.17137657,0.028794765000000003,0.7999999999999998,-1.9799999999999998,19.799999999999997
28.75312566757202,0.6070611840960496,0.608,-0.8389402,-0.170647888,0.14999999999999925,0.2570160540027302,0.3889390334370215
28.83973979949951,0.7196738364650523,0.612,-0.7290548699999999,0.088715424,0.14999999999999925,0.34492103267057145,0.46265778246232214
28.925028800964355,0.8204216482870094,0.628,-0.58282333,0.134634583,0.14999999999999925,0.43526614963769467,0.4755006156164379
29.11814856529236,0.8378889383703398,0.676,-0.39841301,0.180083664,-0.10000000000000098,0.08378889383703399,0.8378889383703398
29.567641019821167,1.001110133281449,0.764,0.00794265,0.205322144,1.0,0.1902109253234753,1.001110133281449
29.676336765289307,-17.52,0.884,0.53875027,0.035856594,0.95,-1.752,17.52
29.826545238494873,-17.4,0.88,0.49239498,-0.020025151999999997,0.7999999999999998,-3.306,17.4
29.933441400527954,-17.64,0.888,0.39825226,-0.050314556,0.7499999999999998,-1.7640000000000002,17.64
30.469796657562256,-17.88,0.896,0.3500383,-0.045592594,-0.6000000000000014,-1.788,17.88
30.984660387039185,-19.679999999999996,0.956,0.28828127,0.007084935,0.6999999999999997,-3.7391999999999994,19.679999999999996
31.39226269721985,0.5640963200544507,0.756,-0.39257816,-0.159412079,-0.2500000000000011,0.05640963200544507,0.5640963200544507
31.606611013412476,-17.4,0.88,-0.0977,0.16224771100000002,-8.881784197001252e-16,-1.74,17.4
31.906283855438232,-19.080000000000002,0.936,0.25226244000000003,0.155240082,0.5999999999999996,-1.9080000000000004,19.080000000000002
32.01453614234924,-18.48,0.916,0.26551752,-0.030068867000000003,0.5499999999999996,-3.5112000000000005,18.48
32.29345941543579,-18.48,0.916,0.19603405,-0.051610264,0.049999999999999156,-15.06984724486367,4.358213277946085
32.634862661361694,-18.84,0.928,0.11019757000000001,-0.021720011,0.7499999999999998,-1.8840000000000001,18.84
32.76317381858826,-18.48,0.916,0.053229030000000004,-0.036340862,0.6499999999999997,-1.848,18.48
32.91512608528137,-18.24,0.908,-0.0014735,-0.037953739,0.49999999999999956,-1.8239999999999998,18.24
33.42891478538513,-18.24,0.908,-0.025464940000000002,-0.018413166,-0.8000000000000016,-1.8239999999999998,18.24
34.05258274078369,-19.799999999999997,0.96,0.11635588000000001,0.03468745,0.95,-11.26794073932,9.480065845199997
34.28803014755249,0.5266354162870093,0.628,-0.82764519,-0.126561783,0.5499999999999996,0.05266354162870093,0.5266354162870093
34.84541845321655,0.6774162493034194,0.616,-0.7484194200000001,0.039120049000000004,-0.9500000000000017,0.1287090873676497,0.6774162493034194
35.510321855545044,-19.799999999999997,0.96,0.67033234,0.220994629,0.8999999999999999,-1.9799999999999998,19.799999999999997
35.9830322265625,2.2784440891708737,0.352,-1.0,-0.26853402699999995,-0.20000000000000107,0.22784440891708738,2.2784440891708737
36.28266763687134,3.5682950924059913,0.3,-0.9948030099999999,0.131227615,0.39999999999999947,0.35682950924059914,3.5682950924059913
36.561793088912964,3.1705382374546653,0.328,-0.47299191,0.152098633,-0.15000000000000102,0.6024022651163865,3.1705382374546653
36.9690215587616,2.7090412138701714,0.428,-0.050193760000000004,0.172795822,0.6999999999999997,0.27090412138701714,2.7090412138701714
37.26984524726868,1.0185338534943906,0.596,0.54534199,0.12481498,0.0999999999999992,0.10185338534943907,1.0185338534943906
37.61302995681763,-17.4,0.88,1.0,0.209833435,-0.6000000000000014,-1.74,17.4
37.80585217475891,-17.64,0.888,1.0,-0.115026321,-0.8500000000000016,-3.3516000000000004,17.64
38.36320948600769,0.2571447822686166,0.796,0.5508220699999999,-0.243729065,0.5999999999999996,0.02571447822686166,0.2571447822686166
38.72791075706482,7.488129307612414,0.092,-1.0,-0.34003088400000003,-0.20000000000000107,1.4227445684463587,7.488129307612414
39.0285370349884,6.646231058160573,-0.112,-1.0,0.036070305,-0.8000000000000016,0.6646231058160573,6.646231058160573
39.54328632354736,3.9753523810441234,-0.268,-1.0,0.065108551,0.49999999999999956,0.7553169523983836,3.9753523810441234
39.71530818939209,-0.12686411810915965,-0.744,-1.0,-0.08321539300000001,0.2999999999999994,-0.012686411810915966,0.12686411810915965
40.18681526184082,-16.439999999999998,-0.848,-1.0,-0.002986945,-0.8500000000000016,-3.1235999999999997,16.439999999999998
40.27281975746155,-18.84,-0.928,-1.0,0.215563965,-0.8500000000000016,-4.69524,15.7164
40.894668102264404,-18.96,-0.932,-1.0,0.202471878,0.8999999999999999,-3.6024000000000003,18.96
41.04447031021118,-17.16,-0.872,-0.19165283,0.13464936800000002,0.7499999999999998,-3.2604,17.16
41.21694374084473,-15.120000000000001,-0.804,0.09385814999999999,0.17952764899999998,0.95,-1.5120000000000002,15.120000000000001
41.71004366874695,0.8095482533035017,-0.64,0.54710114,0.24872723400000002,-0.20000000000000107,0.08095482533035017,0.8095482533035017
42.009421586990356,5.687833918061409,0.16,1.0,0.422465485,0.39999999999999947,0.5687833918061409,5.687833918061409
42.54681611061096,0.37551955330341946,0.616,1.0,0.20024104299999998,-1.0000000000000018,0.45176034293279943,0.09412443164120987
43.10481524467468,-0.2928204671058753,0.8,1.0,-0.46787374899999995,0.39999999999999947,0.4826230059149393,0.8616038589120162
43.382668256759644,10.75887748059205,-0.048,-1.0,-0.580647888,0.8999999999999999,1.075887748059205,10.75887748059205
43.961832761764526,2.6289288597511202,-0.32,-1.0,-0.178085068,-0.6000000000000014,0.262892885975112,2.6289288597511202
44.43407392501831,1.7760148086818879,-0.404,-1.0,0.239737,0.5999999999999996,0.33744281364955875,1.7760148086818879
44.99165987968445,1.153864294054162,-0.524,-0.76869232,0.042593521,-0.8500000000000016,0.2192342158702908,1.153864294054162
45.442577838897705,2.051309438463259,-0.488,-0.21815200999999998,0.116225616,0.24999999999999933,0.2051309438463259,2.051309438463259
45.76378536224365,0.8129348654379821,-0.668,-0.44584614,-0.116841843,0.8999999999999999,0.1544576244332166,0.8129348654379821
46.42882037162781,0.26604850095348154,-0.748,-0.6619055899999999,-0.030282372,-0.9500000000000017,0.026604850095348156,0.26604850095348154
47.07200884819031,1.6155781454517306,-0.536,0.32274979000000004,0.159522141,0.8499999999999999,0.16155781454517307,1.6155781454517306
47.222472190856934,1.4042160452696586,-0.636,-0.06629366,-0.101809151,1.0,0.14042160452696587,1.4042160452696586
47.78017544746399,1.3029549053035017,-0.64,-0.13592893,-0.051251347,-0.5000000000000013,0.13029549053035017,1.3029549053035017
48.295044898986816,3.7749437702038007,-0.292,0.77901978,0.21858007799999998,0.8499999999999999,0.7172393163387221,3.7749437702038007
48.63796257972717,9.553068684916823,0.064,1.0,0.0816306,0.14999999999999925,0.9553068684916823,9.553068684916823
48.78817701339722,0.7320567189501366,0.548,1.0,0.224634293,0.049999999999999156,3.924181599928987,2.8176109689006026
49.21723461151123,-0.07409732354438336,0.728,1.0,0.260001465,-1.0000000000000018,0.28966627002050455,0.49139568768394803
49.86140203475952,-15.120000000000001,0.804,1.0,-0.34313501,0.6999999999999997,-1.5000641636152081,15.00064163615208
50.032965421676636,5.3978335761285035,-0.176,-1.0,-0.44471304300000003,0.8999999999999999,-10.156851753852438,16.196175274528507
50.26773953437805,2.6289288597511202,-0.32,-1.0,-0.18689267,0.49999999999999956,2.6136126087695604,0.017018056646177726
50.375296115875244,1.8119421191220202,-0.4,-1.0,0.103787216,0.4499999999999995,0.18119421191220203,1.8119421191220202
50.59113121032715,1.7054407297440461,-0.412,-1.0,0.18201075700000002,0.7999999999999998,0.17054407297440463,1.7054407297440461
50.84743928909302,1.7760148086818879,-0.404,-1.0,0.245843475,0.3499999999999994,0.1776014808681888,1.7760148086818879
51.23285531997681,4.661157584599717,-0.24,-0.41272995,0.34899176,-0.5000000000000013,0.4661157584599718,4.661157584599717
51.79070472717285,5.992093766851474,0.144,1.0,0.328963287,0.95,0.5992093766851475,5.992093766851474
52.328227519989014,0.6415085373814826,0.564,1.0,0.064712845,-0.4500000000000013,0.06415085373814826,0.6415085373814826
52.71400713920593,-17.4,0.88,1.0,-0.173453415,0.39999999999999947,0.7020282463136465,19.32555338397152
53.01446270942688,0.9017930587887502,0.684,0.31915320999999996,-0.351873413,-0.20000000000000107,0.09017930587887502,0.9017930587887502
53.357457876205444,1.1922740303703399,0.676,-0.1030921,-0.08930239899999999,-0.9000000000000017,0.19013042311096184,1.9013042311096182
54.044124364852905,0.9901867522495802,0.74,0.07992028000000001,0.053684494,1.0,0.8497565348312529,0.15603357490925251
54.15117406845093,2.0676489626636467,0.392,-0.8478784899999999,-0.069802505,0.95,0.20676489626636468,2.0676489626636467
54.81503891944885,2.1893457349186245,0.384,-0.80891296,0.0038019150000000003,-0.9000000000000017,0.4159756896345387,2.1893457349186245
54.98695659637451,-16.439999999999998,0.848,0.9244542699999999,0.27765918,-0.7500000000000016,-1.644,16.439999999999998
55.39501166343689,-18.0,0.9,1.0,0.132960678,0.1999999999999993,-1.8,18.0
55.61006236076355,0.4071758881319886,0.792,0.43503276999999996,-0.235139709,0.49999999999999956,0.11423339986068203,1.1423339986068202
55.844919204711914,0.876854847847645,0.772,0.09151652,-0.14767375200000002,0.1999999999999993,0.16226630212162077,1.6226630212162076
56.25243306159973,-15.599999999999998,0.82,0.03661258,-0.004584971,-0.7500000000000016,-1.5599999999999998,15.599999999999998
56.61820697784424,-19.319999999999997,0.944,0.44347282,0.049918934,-8.881784197001252e-16,-3.6708,19.319999999999997
56.93930649757385,0.9594273932696588,0.636,-0.43695087,-0.307982635,-0.6500000000000015,0.46725100202532166,2.459215800133272
57.45448136329651,1.8119421191220202,0.4,-1.0,-0.180505615,0.6999999999999997,0.34426900263318383,1.8119421191220202
57.75497484207153,4.6068618336618785,-0.224,-1.0,-0.16629574600000002,0.0999999999999992,0.4606861833661879,4.6068618336618785
58.076539278030396,1.8119421191220202,-0.4,-1.0,0.06581732900000001,-0.5000000000000013,0.18119421191220203,1.8119421191220202
58.547850608825684,0.9524034317051757,-0.512,-1.0,0.156280258,0.6999999999999997,0.17512400681968565,1.7512400681968563
59.02031970024109,0.02456428252981957,-0.7,-1.0,0.07325514200000001,-0.5000000000000013,0.08234009190215001,0.8234009190215
59.55655097961426,0.6218282887842591,-0.68,-0.56538235,0.171639999,0.8999999999999999,0.26992633580242853,1.4206649252759396
60.11419606208801,1.0890886988885002,-0.688,-0.15030252,0.02992798,-0.5000000000000013,0.8272560007601333,0.2909252201426299
60.24257493019104,2.8062704397511204,-0.32,0.85221535,0.217765808,-0.40000000000000124,0.28062704397511207,2.8062704397511204
60.52108693122864,4.426284698001354,-0.236,1.0,0.178939621,0.049999999999999156,0.8409940926202574,4.426284698001354
60.885443449020386,6.9081822068171785,-0.1,1.0,0.051701389,0.8499999999999999,0.6908182206817179,6.9081822068171785
61.29343891143799,6.9081822068171785,0.1,1.0,0.023806539999999998,-0.10000000000000098,0.6908182206817179,6.9081822068171785
61.40089654922485,0.3945396804650523,0.612,1.0,0.231560303,-0.05000000000000093,0.11876169286858218,1.1876169286858218
61.74376606941223,-0.07409732354438336,0.728,1.0,0.211950104,0.6999999999999997,-0.007409732354438337,0.07409732354438336
62.130492210388184,-17.279999999999998,0.876,1.0,-0.160936646,-0.10000000000000098,-3.2832,17.279999999999998
62.58132553100586,-18.72,0.924,1.0,-0.193971054,1.0,-1.8719999999999999,18.72
62.79508423805237,-17.52,0.884,0.39026863,-0.160575836,0.6999999999999997,-18.051176760222432,0.590196400247148
63.074522972106934,-18.0,0.9,0.24562517,-0.06635379799999999,0.14999999999999925,-1.8,18.0
63.458969593048096,-18.48,0.916,0.17191590999999998,-0.021135918,-0.7000000000000015,-1.848,18.48
63.97527289390564,-19.679999999999996,0.956,0.2001688,0.008562355,0.6499999999999997,-1.9679999999999997,19.679999999999996
64.3182168006897,0.5436700343703399,0.676,-0.64359543,-0.197309265,-0.10000000000000098,0.05436700343703399,0.5436700343703399
64.5114996433258,0.5960373263703398,0.676,-0.59995602,0.07517162299999999,-0.3500000000000012,0.05960373263703398,0.5960373263703398
64.89768815040588,0.7844663020413336,0.732,-0.27333857,0.15403540000000002,0.4499999999999995,0.1592473260411612,1.592473260411612
65.06912803649902,1.0696188802495803,0.74,0.01372684,0.031740639,0.6499999999999997,0.18776258386198588,1.8776258386198588
65.21897983551025,0.8379689745916,0.788,0.08538665999999999,0.05047224,0.7999999999999998,0.08379689745916001,0.8379689745916
65.64757418632507,-16.799999999999997,0.86,0.25957357,0.107246147,-0.2500000000000011,-18.465142323014305,1.8501581366825626
65.75434803962708,-19.080000000000002,0.936,0.41933453,0.029409294,-0.30000000000000115,-3.6252000000000004,19.080000000000002
65.94867014884949,-19.199999999999996,0.94,0.43197642999999997,0.013793346,-0.5500000000000014,-3.6479999999999997,19.199999999999996
66.05612111091614,-18.48,0.916,0.31494398,-0.060938622000000005,-0.6000000000000014,-16.2278296268957,3.015322871199311
66.33452534675598,-17.4,0.88,0.20028455999999997,-0.094761971,-0.05000000000000093,-1.74,17.4
66.54929757118225,0.8547879902722895,0.656,-0.45214374999999996,-0.253041641,-0.3500000000000012,0.2683370594009362,2.683370594009362
66.87064003944397,0.9890794880076472,0.52,-0.92690102,-0.201397369,-1.0000000000000018,0.187925102721453,0.9890794880076472
67.36451005935669,5.054370486980183,0.196,-1.0,-0.19338687100000002,0.24999999999999933,0.5054370486980183,5.054370486980183
67.49294996261597,0.26606962130350165,-0.64,-1.0,-0.27264318800000004,0.14999999999999925,0.14848419675498134,1.4848419675498132
67.77194786071777,-20.639999999999997,-0.988,-1.0,-0.26942157,-0.3500000000000012,-3.9215999999999993,20.639999999999997
67.94384741783142,-16.08,-0.836,-1.0,0.335770264,-0.5000000000000013,-1.6079999999999999,16.08
68.45814394950867,-0.2928204671058753,-0.8,-1.0,0.45536389200000005,0.8499999999999999,-0.02928204671058753,0.2928204671058753
68.62928032875061,-16.56,-0.852,-0.6797344200000001,0.12268324300000001,0.6999999999999997,-1.656,16.56
69.14421558380127,-15.839999999999998,-0.828,-0.5168074,0.11681102,-0.6000000000000014,-1.5839999999999999,15.839999999999998
69.40195751190186,1.53181332457623,-0.472,0.74584564,0.244305573,-0.15000000000000102,0.29104453166948374,1.53181332457623
69.68124008178711,2.195955256449391,-0.36,1.0,0.09056204200000001,0.3499999999999994,2.12215037587181,0.08200542286397905
69.87310361862183,3.7286724677591767,-0.288,0.97211136,-0.020566017,0.5999999999999996,0.7084477688742437,3.7286724677591767
70.34526371955872,5.195992431791218,-0.188,0.98659096,0.008582383,-0.5000000000000013,0.5195992431791219,5.195992431791218
70.55948662757874,4.084060113052235,0.26,1.0,0.169143845,-0.20000000000000107,0.4084060113052235,4.084060113052235
70.79573440551758,1.6707837984570169,0.416,1.0,0.068417244,0.1999999999999993,0.1670783798457017,1.6707837984570169
71.22527170181274,0.8515284341797715,0.528,1.0,-0.055844025000000005,-0.8500000000000016,0.08515284341797716,0.8515284341797715
71.63253545761108,-16.439999999999998,0.848,1.0,0.019051741,0.049999999999999156,-15.200873354267538,1.3768073841471775
72.01875114440918,-16.439999999999998,0.848,1.0,-0.218427917,0.95,-1.644,16.439999999999998
72.16849684715271,-16.56,0.852,0.43510571,-0.124976768,0.7999999999999998,-16.20017175127456,0.5479361095375808
72.38314008712769,-17.52,0.884,0.40344547,-0.04884033199999999,0.4499999999999995,-3.3288,17.52
72.89870882034302,-17.16,0.872,0.26740919,-0.06194788,-0.8500000000000016,-1.7160000000000002,17.16
73.39150834083557,-19.799999999999997,0.96,0.30500189,0.004392884,0.39999999999999947,-1.9799999999999998,19.799999999999997
73.84209966659546,0.7133075944547466,0.632,-0.65697777,-0.26442047100000005,-0.6000000000000014,0.26703719561940664,2.6703719561940664
74.0341911315918,0.9568534749501366,0.548,-0.81266937,0.043422381999999995,-0.3500000000000012,0.29139178366894564,2.9139178366894565
74.46411061286926,1.7539139818701712,0.428,-0.84613312,-0.024429817,0.5999999999999996,0.17539139818701713,1.7539139818701712
74.63577079772949,6.646231058160573,0.112,-1.0,-0.109525436,0.7999999999999998,0.8637857486904926,8.637857486904926
75.25738382339478,9.553068684916823,0.064,-1.0,0.001688574,-0.9500000000000017,12.038090297324644,2.729502746672072
75.68647170066833,5.252783542086946,0.212,-0.08254927000000001,0.212946259,0.049999999999999156,0.5252783542086946,5.252783542086946
75.96510696411133,7.335692971817179,0.1,-0.14497847,-0.100256531,-0.4500000000000013,1.393781664645264,7.335692971817179
76.13775205612183,14.125531122579096,-0.008,-0.47465195,-0.106456703,-0.2500000000000011,1.4125531122579096,14.125531122579096
76.41673350334167,7.078299586817178,-0.1,-0.65976524,-0.10529488399999999,0.2999999999999994,1.3448769214952638,7.078299586817178
76.54492092132568,4.1610881759164675,-0.256,-0.95662407,-0.094344536,0.1999999999999993,0.7906067534241288,4.1610881759164675
76.65216016769409,2.6751527949936973,-0.316,-1.0,-0.064019852,0.24999999999999933,5.454222156096375,3.087854845669641
76.86656332015991,2.3204368710198455,-0.348,-1.0,-0.024960714,0.5499999999999996,0.23204368710198456,2.3204368710198455
77.44514632225037,2.085942690163038,-0.38,-0.92687294,0.05546627,-1.0000000000000018,0.20859426901630382,2.085942690163038
78.15366291999817,4.523080582765577,-0.264,-0.01259909,0.141541443,0.95,0.45230805827655773,4.523080582765577
78.5617470741272,1.9477336825975646,-0.46,-0.47337654,-0.071942719,-8.881784197001252e-16,0.2332195532132639,2.332195532132639
78.84020400047302,3.536223113730783,-0.34,-0.05810524,0.175468948,-0.5000000000000013,0.3536223113730783,3.536223113730783
78.9261622428894,5.489131128904645,-0.184,0.53767902,0.188251831,-0.5000000000000013,2.98860193620828,2.778365769662628
